140801,"0",1190
140801,"26536",6292
140801,"27848",30
140801,"27853",612
140801,"28950",40
140801,"30768",6
140801,"30769",6
140801,"33029",2
140801,"33354",11
140801,"37344",23149
140801,"43156",49
140801,"44288",11
140801,"49499",303
140801,"49864",49
140801,"49976",6
140801,"66166",326
140801,"70689",37
140801,"74239",14
140801,"76072",4893
140801,"82753",3
140801,"87632",12
140801,"89424",163
140801,"89619",10
140802,"0",835
140802,"26536",5364
140802,"27848",27
140802,"27853",649
140802,"28950",43
140802,"30768",8
140802,"30769",2
140802,"33354",15
140802,"37344",34435
140802,"43156",34
140802,"44288",10
140802,"49499",316
140802,"49864",72
140802,"49976",6
140802,"66166",455
140802,"70689",33
140802,"74019",3
140802,"76072",4453
140802,"82753",2
140802,"87632",8
140802,"89424",194
140802,"89619",8
140803,"0",796
140803,"26536",5055
140803,"27848",17
140803,"27853",646
140803,"28950",46
140803,"30768",5
140803,"30769",9
140803,"33029",1
140803,"33354",267
140803,"37344",33680
140803,"43156",15
140803,"44288",2
140803,"49499",337
140803,"49864",53
140803,"49976",2
140803,"50527",1
140803,"66166",445
140803,"70689",90
140803,"74019",45
140803,"76072",4355
140803,"82753",2
140803,"87632",12
140803,"89424",225
140803,"89619",11
140804,"0",1362
140804,"26536",5774
140804,"27848",24
140804,"27853",972
140804,"28950",49
140804,"30768",7
140804,"30769",15
140804,"33029",1
140804,"33354",106
140804,"37344",38740
140804,"43156",42
140804,"44288",3
140804,"49499",318
140804,"49864",61
140804,"49976",2
140804,"66166",545
140804,"70689",27
140804,"74239",7
140804,"76072",6670
140804,"82753",1
140804,"87632",16
140804,"89424",780
140805,"0",999
140805,"26536",5578
140805,"27848",34
140805,"27853",792
140805,"28950",48
140805,"30768",6
140805,"30769",6
140805,"33029",146
140805,"33354",44
140805,"37344",47555
140805,"43156",36
140805,"49499",342
140805,"49864",67
140805,"49976",2
140805,"66166",567
140805,"70689",2649
140805,"74239",2
140805,"76072",5937
140805,"82753",6007
140805,"87632",13
140805,"89424",496
140805,"89619",3
140806,"0",1103
140806,"26536",5962
140806,"27848",25
140806,"27853",723
140806,"28950",45
140806,"30768",7
140806,"30769",10
140806,"33029",180
140806,"33354",9
140806,"37344",47195
140806,"43156",29
140806,"44288",1
140806,"49499",337
140806,"49864",17
140806,"49976",4
140806,"66166",428
140806,"70689",9180
140806,"76072",5538
140806,"82753",17486
140806,"87632",11
140806,"89424",354
140806,"89619",3
140807,"0",1088
140807,"26536",5426
140807,"27848",40
140807,"27853",700
140807,"28950",46
140807,"30768",7
140807,"30769",9
140807,"33029",177
140807,"33354",8
140807,"37344",43873
140807,"43156",21
140807,"49499",340
140807,"49976",3
140807,"66166",409
140807,"70689",10273
140807,"76072",5494
140807,"82753",11290
140807,"87632",13
140807,"89424",310
140808,"0",988
140808,"26536",5052
140808,"27848",24
140808,"27853",532
140808,"28950",44
140808,"30768",7
140808,"30769",7
140808,"33029",158
140808,"33354",13
140808,"37344",43868
140808,"39858",1
140808,"43156",25
140808,"44288",1
140808,"49499",359
140808,"49864",2
140808,"49976",3
140808,"66166",350
140808,"70689",9987
140808,"76072",4765
140808,"82753",10125
140808,"87632",12
140808,"89424",244
140808,"89619",1
140809,"0",1051
140809,"26536",5030
140809,"27848",24
140809,"27853",538
140809,"28950",46
140809,"30768",7
140809,"30769",14
140809,"33029",176
140809,"33354",12
140809,"37344",38582
140809,"43156",12
140809,"49499",374
140809,"49864",1
140809,"49976",4
140809,"66166",371
140809,"70689",6706
140809,"74019",2
140809,"74239",8
140809,"76072",4686
140809,"82753",10290
140809,"87632",6
140809,"89424",239
140810,"0",1163
140810,"26536",5659
140810,"27848",7
140810,"27853",496
140810,"28950",32
140810,"30768",6
140810,"30769",6
140810,"33029",135
140810,"33354",166
140810,"37344",37554
140810,"43156",9
140810,"49499",398
140810,"49864",1
140810,"49976",3
140810,"66166",357
140810,"70689",8445
140810,"74019",46
140810,"74239",6
140810,"76072",4967
140810,"82753",10548
140810,"87632",10
140810,"89424",283
140811,"0",1026
140811,"26536",7264
140811,"27848",15
140811,"27853",569
140811,"28950",40
140811,"30768",6
140811,"30769",6
140811,"33029",155
140811,"37344",40037
140811,"43156",17
140811,"44288",1
140811,"49499",317
140811,"49976",5
140811,"66166",368
140811,"70689",11982
140811,"74239",5
140811,"76072",4873
140811,"82753",10942
140811,"87632",13
140811,"89424",242
140811,"89619",2
140812,"0",967
140812,"26536",7448
140812,"27848",25
140812,"27853",551
140812,"28950",36
140812,"30768",10
140812,"30769",5
140812,"33029",167
140812,"37344",37645
140812,"43156",15
140812,"49499",313
140812,"49976",1
140812,"66166",332
140812,"70689",12890
140812,"76072",4663
140812,"82753",8644
140812,"87632",9
140812,"89424",212
140813,"0",901
140813,"26536",6401
140813,"27848",21
140813,"27853",479
140813,"28950",27
140813,"30768",8
140813,"30769",8
140813,"33029",189
140813,"37344",34500
140813,"43156",8
140813,"44288",1
140813,"49499",232
140813,"66166",298
140813,"70689",13419
140813,"76072",4418
140813,"82753",8451
140813,"87632",5
140813,"89424",194
140814,"0",895
140814,"26536",6141
140814,"27848",24
140814,"27853",437
140814,"28950",33
140814,"30768",11
140814,"30769",9
140814,"33029",183
140814,"33354",71
140814,"37344",33944
140814,"43156",2
140814,"49499",246
140814,"49976",2
140814,"66166",331
140814,"70689",13288
140814,"74019",17
140814,"74239",4
140814,"76072",4358
140814,"82753",9510
140814,"87632",6
140814,"89424",225
140815,"0",880
140815,"26536",6330
140815,"27848",25
140815,"27853",462
140815,"28950",40
140815,"30768",6
140815,"30769",8
140815,"33029",168
140815,"33354",207
140815,"37344",32857
140815,"43156",8
140815,"44288",1
140815,"49499",222
140815,"49976",2
140815,"66166",312
140815,"70689",8969
140815,"74019",25
140815,"74239",6
140815,"76072",4491
140815,"82753",9459
140815,"87632",5
140815,"89424",240
140816,"0",969
140816,"26536",6572
140816,"27848",12
140816,"27853",483
140816,"28950",35
140816,"30768",9
140816,"30769",4
140816,"33029",182
140816,"33353",1
140816,"33354",250
140816,"37344",6549
140816,"43156",8
140816,"49499",250
140816,"49976",3
140816,"66166",401
140816,"70689",8357
140816,"74019",44
140816,"74239",3
140816,"76072",4594
140816,"82753",3691
140816,"87632",15
140816,"89424",212
140817,"0",1058
140817,"26536",5953
140817,"27848",18
140817,"27853",511
140817,"28950",40
140817,"30768",6
140817,"30769",7
140817,"33029",174
140817,"37344",1014
140817,"43156",7
140817,"44288",2
140817,"49499",264
140817,"49976",2
140817,"66166",359
140817,"70689",7259
140817,"74239",5
140817,"76072",4788
140817,"82753",3461
140817,"87632",8
140817,"89424",216
140818,"0",1346
140818,"26536",6657
140818,"27848",22
140818,"27853",636
140818,"28950",47
140818,"30768",9
140818,"30769",7
140818,"33029",320
140818,"37344",1474
140818,"43156",7
140818,"49499",273
140818,"66166",378
140818,"70689",6978
140818,"76072",5645
140818,"82753",4317
140818,"87632",19
140818,"89424",291
140819,"0",1314
140819,"26536",6717
140819,"27848",24
140819,"27853",667
140819,"28950",37
140819,"30768",5
140819,"30769",7
140819,"33029",330
140819,"37344",1438
140819,"43156",26
140819,"49499",294
140819,"49864",1
140819,"49976",1
140819,"66166",355
140819,"70689",4754
140819,"74239",5
140819,"76072",5914
140819,"82753",5114
140819,"87632",17
140819,"89424",352
140820,"0",1218
140820,"26536",5529
140820,"27848",20
140820,"27853",553
140820,"28950",48
140820,"30768",4
140820,"30769",15
140820,"33029",262
140820,"37344",1442
140820,"39858",1
140820,"43156",19
140820,"44288",1
140820,"49499",287
140820,"49976",1
140820,"66166",374
140820,"70689",4231
140820,"76072",5399
140820,"82753",4002
140820,"87632",7
140820,"89424",295
140821,"0",1208
140821,"26536",8521
140821,"27848",25
140821,"27853",561
140821,"28950",43
140821,"30768",2
140821,"30769",6
140821,"33029",320
140821,"33354",57
140821,"37344",1352
140821,"43156",21
140821,"44288",1
140821,"49499",319
140821,"49976",2
140821,"66166",370
140821,"70689",3001
140821,"74019",15
140821,"74239",4
140821,"76072",5646
140821,"82753",3327
140821,"87632",18
140821,"89424",336
140822,"0",1246
140822,"26536",7836
140822,"27848",13
140822,"27853",500
140822,"28950",36
140822,"30768",5
140822,"30769",7
140822,"33029",243
140822,"33353",1
140822,"33354",178
140822,"37344",1320
140822,"43156",7
140822,"49499",242
140822,"49864",2
140822,"49976",3
140822,"66166",299
140822,"70689",2682
140822,"74019",24
140822,"76072",5201
140822,"82753",1816
140822,"87632",17
140822,"89424",322
140823,"0",1169
140823,"26536",4092
140823,"27848",13
140823,"27853",484
140823,"28950",41
140823,"30768",2
140823,"30769",8
140823,"33029",284
140823,"33354",219
140823,"37344",948
140823,"43156",15
140823,"49499",286
140823,"49976",2
140823,"66166",423
140823,"70689",1764
140823,"74019",35
140823,"76072",5049
140823,"82753",1365
140823,"87632",19
140823,"89424",326
140824,"0",1366
140824,"26536",4664
140824,"27848",15
140824,"27853",568
140824,"28950",44
140824,"30768",4
140824,"30769",8
140824,"33029",274
140824,"33354",45
140824,"37344",800
140824,"43156",7
140824,"49499",309
140824,"66166",413
140824,"70689",1343
140824,"74019",9
140824,"76072",5450
140824,"82753",1705
140824,"87632",11
140824,"89424",351
140825,"0",1705
140825,"26536",5438
140825,"27848",19
140825,"27853",652
140825,"28950",69
140825,"30768",4
140825,"30769",10
140825,"33029",270
140825,"37344",1254
140825,"43156",44
140825,"49499",281
140825,"49976",2
140825,"66166",374
140825,"70689",1472
140825,"76072",6496
140825,"82753",1676
140825,"87632",14
140825,"89424",390
140826,"0",1716
140826,"26536",5506
140826,"27848",19
140826,"27853",760
140826,"28950",60
140826,"30768",9
140826,"30769",19
140826,"33029",164
140826,"37344",1307
140826,"43156",17
140826,"49499",308
140826,"66166",517
140826,"70689",917
140826,"74239",5
140826,"76072",6698
140826,"82753",573
140826,"87632",22
140826,"89424",393
140827,"0",1786
140827,"26536",4685
140827,"27848",34
140827,"27853",814
140827,"28950",48
140827,"30768",7
140827,"30769",8
140827,"33029",194
140827,"37344",1274
140827,"43156",14
140827,"49499",312
140827,"66166",460
140827,"70689",1271
140827,"76072",6797
140827,"82753",481
140827,"87632",22
140827,"89424",413
140828,"0",1774
140828,"26536",4417
140828,"27848",25
140828,"27853",713
140828,"28950",48
140828,"30768",6
140828,"30769",9
140828,"33029",102
140828,"33354",52
140828,"37344",1294
140828,"43156",20
140828,"49499",278
140828,"49976",1
140828,"66166",606
140828,"70689",1282
140828,"74019",13
140828,"74239",9
140828,"76072",6790
140828,"82753",716
140828,"87632",35
140828,"89424",504
140829,"0",1399
140829,"26536",5434
140829,"27848",19
140829,"27853",672
140829,"28950",50
140829,"30768",3
140829,"30769",6
140829,"33029",90
140829,"33354",183
140829,"37344",1331
140829,"43156",30
140829,"49499",320
140829,"66166",383
140829,"70689",1480
140829,"74019",25
140829,"76072",5481
140829,"82753",496
140829,"87632",23
140829,"89424",254
140830,"0",1226
140830,"26536",4283
140830,"27848",9
140830,"27853",512
140830,"28950",56
140830,"30768",2
140830,"30769",6
140830,"33029",165
140830,"33354",206
140830,"37344",1013
140830,"43156",11
140830,"49499",261
140830,"49976",1
140830,"66166",283
140830,"70689",1242
140830,"74019",33
140830,"76072",4825
140830,"82753",317
140830,"87632",18
140830,"89424",155
140831,"0",1346
140831,"26536",4560
140831,"27848",13
140831,"27853",628
140831,"28950",52
140831,"30768",7
140831,"30769",7
140831,"33029",64
140831,"33354",61
140831,"37344",1007
140831,"43156",6
140831,"49499",249
140831,"66166",398
140831,"70689",904
140831,"74019",13
140831,"74239",6
140831,"76072",4853
140831,"82753",269
140831,"87632",21
140831,"89424",175
